tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,tidy_text
1239989847571476480,2020-03-17 11:59:52,"How does anybody trust @realDonaldTrump on anything?
Poll: Most Americans don't trust Trump on coronavirus informat… https://t.co/Ex2vk3zGaj",0,0,['Donald J. Trump'],[25073877],[],131597157,Sanders Noblitt,"I am an artist that loves anything that shows creativity and intelligence. I am lucky to have my immigrant wife, who is my muse.",,Mexico,Juárez,en,"[-106.950638, 31.1206809]",how does anybody trust on anything poll most americans don t trust trump on coronavirus informat
1239989845541425153,2020-03-17 11:59:51,"The Coronavirus will make a New Kind of Criminal one that comes from within!

Colorado sheriff asks criminals to ha… https://t.co/wAaImbU9Gc",0,0,[],[],[],1970146422,AmericanResistance,I Resist Everything The Media Does Especially Not Telling The Whole Truth! I Resist The Media Extreme Reasoning! #TruthSeekers #MAGA,,United States,Duluth,en,"[-92.282745, 46.650616]",the coronavirus will make a new kind of criminal one that comes from within colorado sheriff asks criminals to ha
1239989769788104704,2020-03-17 11:59:33,@DoorDash Hey @DoorDash My roommate just ordered from @Wendys for us but it was sent Hollywood and we are located d… https://t.co/u7rp24jJs6,0,0,"['DoorDash', 'DoorDash', ""Wendy's""]","[1531669496, 1531669496, 59553554]",[],2461872847,DOAP™ NG,#DOAP™ Music Poet #Homeless 2 #Film #Student🔥 GOD #1🔥Creator #InVisible doc🔥#NERDGang🔥 Media/Bookings: @htx_media @iamgwynfoxx,,United States,Los Angeles,en,"[-118.668404, 33.704538]",hey my roommate just ordered from for us but it was sent hollywood and we are located d
1239989637055045632,2020-03-17 11:59:02,"""Coronavirus: US considering cash stimulus as global cases surpass 180,000"" #Coronavirus https://t.co/ZgA64MehCx",0,0,[],[],['Coronavirus'],955985386785812481,Vincent bilac,"Hartnell '22/ 
Star Wars, MARVEL, Disney and J.R.R TOLKIEN FAN/ 
Funko Pop Collecter/
Dancer/
Rhymer/
Comedian🇮🇹🍕🍝",,United States,Salinas,en,"[-121.6919801, 36.643802]",coronavirus us considering cash stimulus as global cases surpass coronavirus
1239989566670393344,2020-03-17 11:58:45,"@ChloeDobson8 Hello, we are committed to helping our customers and have a number of options available to help in th… https://t.co/zYNJcW87tw",0,0,['Chloe Dobson'],[708274469509459968],[],2798071222,Newcastle Building Society,Newcastle Building Society - Mortgages & Savings,1.239979879153746e+18,United Kingdom,Wallsend,en,"[-1.558785, 54.982911]",hello we are committed to helping our customers and have a number of options available to help in th
1239989562295943169,2020-03-17 11:58:44,San Francisco and 5 other Bay Area counties in California have ordered all residents to shelter-in-place to curb th… https://t.co/vLmz2AYaQ4,2,0,[],[],[],1196785738081296385,Aerial Agents CLE,"Official Twitter account for Aerial Agents. Professional Drone Ops & Aerial Imaging service provider located in Cleveland, OH. 
Photo • Video • Data • 360º",,United States,San Francisco,en,"[-122.514926, 37.708075]",san francisco and other bay area counties in california have ordered all residents to shelter in place to curb th
1239989519216238594,2020-03-17 11:58:33,"Even the #Plague cannot stop us from fulfilling our civic duty!

@HillsboroughGOP @FloridaGOP @usfgop… https://t.co/3grKAX9e5f",2,1,"['Hillsborough GOP', 'Florida GOP', 'College Republicans at USF']","[465251999, 15444711, 1118270561862467584]",['Plague'],1220384826085314561,Halabi - Text TRUMP to 88022,Patriot 🇺🇸 • NTL @FloridaGOP • Executive @usfgop • #LeadRight,,United States,St. Chads Episcopal Church,en,"[-82.48003234895981, 27.997872761870696]",even the plague cannot stop us from fulfilling our civic duty
1239989350319955969,2020-03-17 11:57:53,"Republicans don't want everyone to vote,because it's more sane people in the Democratic party,and the would be in m… https://t.co/LfsJqY8zfp",2,3,[],[],[],125632328,sylvaners,"black union electrician, grandfather of two, great-grandfather of four, unusually happy, love cartoons.",,United States,Joliet,en,"[-88.294633, 41.444387]",republicans don t want everyone to vote because it s more sane people in the democratic party and the would be in m
1239989226831253504,2020-03-17 11:57:24,"When the DJIA moves upwards by using a horrid racist tweet from Trump...

Easy to see failures bringing us to colla… https://t.co/yUvFbsMUGs",1,2,[],[],[],1598574949,Adam B. Bear,"Fmr., Civ. Def./State Crim. Pros Atty., - Partisan Liberal Democrat - Member of the Democratic Establishment - (BA&MA-FAU; JD-ALS)",,United States,Lake Worth,en,"[-80.1224837, 26.587884]",when the djia moves upwards by using a horrid racist tweet from trump easy to see failures bringing us to colla
1239989033423572992,2020-03-17 11:56:38,"Dear Chamber Members, We'd like to know of any adjustments your business or organization has made in light of the c… https://t.co/69E6UYIqqh",0,0,[],[],[],3255849020,Eureka Chamber,,,United States,Eureka,en,"[-124.202007, 40.7453389]",dear chamber members we d like to know of any adjustments your business or organization has made in light of the c
1239988906126344192,2020-03-17 11:56:07,"Despite the uncertainty and concern about #Coronavirus, at @MeliaHtlResorts we want to assure you that we are prepa… https://t.co/I3AkwdTMXc",8,1,['Melia Hotels'],[438358191],['Coronavirus'],3332797612,Sol Pelicanos Ocas,"Holidays made since 1956. Sol Hotels & Resorts have something for everyone. Comfortable rooms, day and night-time activities in beachfront locations.",,Spain,Benidorm,en,"[-0.185969, 38.5011229]",despite the uncertainty and concern about coronavirus at we want to assure you that we are prepa
1239988713117155329,2020-03-17 11:55:21,"Three states hold primaries as coronavirus upends 2020 election

https://t.co/jLCqshn2Cj",0,0,[],[],[],125632328,sylvaners,"black union electrician, grandfather of two, great-grandfather of four, unusually happy, love cartoons.",,United States,Joliet,en,"[-88.294633, 41.444387]",three states hold primaries as coronavirus upends election
1239988567692267524,2020-03-17 11:54:47,"Coronavirus map of the US: latest cases state by state

https://t.co/Makp6g4T8p",0,0,[],[],[],125632328,sylvaners,"black union electrician, grandfather of two, great-grandfather of four, unusually happy, love cartoons.",,United States,Joliet,en,"[-88.294633, 41.444387]",coronavirus map of the us latest cases state by state
1239988532879536130,2020-03-17 11:54:38,Show us how you are doing eLearning Days. Share your experience. 📸 #coronavirus #stayhomechallenge #QuarantineLife… https://t.co/rBHTwKuFTq,1,2,[],[],"['coronavirus', 'stayhomechallenge', 'QuarantineLife']",2732483342,Scottsburg Yearbook,Stay connected with the Totem staff and get an insider look on all things SHS yearbook!,,United States,Scottsburg,en,"[-85.822557, 38.626938]",show us how you are doing elearning days share your experience coronavirus stayhomechallenge quarantinelife
1239988483231494146,2020-03-17 11:54:26,Nearly 12% of 70 to 79 year olds in Italy with #coronavirus are dying. For those 60 to 69 the death rate is 3.2% No… https://t.co/dJOEXvEe47,10,5,[],[],['coronavirus'],34370797,Ben Tracy,"CBS News White House Correspondent, writer, question-asker, partner, uncle, son, traveler, cyclist, photographer, Marquette basketball fan",,United States,Washington,en,"[-77.119401, 38.801826]",nearly of to year olds in italy with coronavirus are dying for those to the death rate is no
1239988392399519744,2020-03-17 11:54:05,"The unfolding of crises, when viewed as an episode in a TV show: A Case Study in the White House Under Trump https://t.co/iOLpOz3mvM",0,0,[],[],[],888390889,Rudolf Sinkovics,"Professor of International Business, The University of Auckland, NZ",,New Zealand,Auckland,en,"[174.161834, -37.292621]",the unfolding of crises when viewed as an episode in a tv show a case study in the white house under trump
1239988363572240390,2020-03-17 11:53:58,White House expresses support for making immediate cash payments to Americans as part of coronavirus stimulus packa… https://t.co/A3m8PserSn,0,0,[],[],[],1699793220,#ShenequeProctor,"Humanities Ph.D. (2013). Lived in St. Louis, MO from Aug. 2013 - Aug. 2017. Falo português. Hablo español. M' pale kreyòl. #BlackLivesMatter #FergusonFrontline",,United States,Boston,en,"[-71.191421, 42.227797]",white house expresses support for making immediate cash payments to americans as part of coronavirus stimulus packa
1239988275424698368,2020-03-17 11:53:37,50 yogis from around the world are joining us right now live streaming our classes @thehiveyogabath - these are ter… https://t.co/hZ1R7jTuGp,3,1,['@thehiveyogabath'],[1069033593060642816],[],19792914,Lucy Stone,Yoga/Meditation teacher. Founder @yogadoouk Co-founder @thehiveyogabath. MEDITATION ROCKS launches this week! see url below for more.,,United Kingdom,Bath,en,"[-2.4113744, 51.350545]",yogis from around the world are joining us right now live streaming our classes these are ter
1239988244017627136,2020-03-17 11:53:29,@the_ag_fox_1971 Lynch is totally Chuck Norrising this Coronavirus scare by giving us everything we need in the news.,1,0,['MAC'],[769750636338438145],[],343671188,That Guy You Know,“I will never give in to the evil that is weakness and I will fight that evil with my dying breath”,1.2399879630875034e+18,United States,Phoenix,en,"[-112.3239143, 33.29026]",ag fox lynch is totally chuck norrising this coronavirus scare by giving us everything we need in the news
1239988075591356416,2020-03-17 11:52:49,China prepares to expel US journalists #coronavirus #nytimes https://t.co/rUjK8pgcrg,1,0,[],[],"['coronavirus', 'nytimes']",326164803,Andrea Jackson 📺🇺🇸,4xEmmy Nominated Anchor-Reporter / SDSU Grad / Equestrian 🏇🐎 / BFCA Movie Critic 🍿🎥 / 🏈🏀Fan/          FB andreajacksonfan / IG ajacksontv,,United States,Wekiwa Springs,en,"[-81.459681, 28.680049]",china prepares to expel us journalists coronavirus nytimes
1239988045232910339,2020-03-17 11:52:42,"Now more than ever, each and everyone of us can help fight against Coronavirus.  Help spread the word—STAY HOME, SA… https://t.co/Bch98DeBlO",0,0,[],[],[],1075078151255003138,Food and Care for All,#fcfaglobal serves vulnerable populations around the 🌎  #endhunger |#healthpromotion | #diseaseprevention |#empowerment | #sdgs |#501c3 |Office:🇳🇬🇺🇸 |,,United States,Elkridge,en,"[-76.80445, 39.162427]",now more than ever each and everyone of us can help fight against coronavirus help spread the word stay home sa
1239987831944155138,2020-03-17 11:51:51,"They should never be forgiven, and they should have known what was coming and how to follow best practice. https://t.co/F9HvdSlur4",9,6,[],[],[],28996122,John C #FBPE 🇪🇺🇮🇪,"Englishman, EU Citizen, Irish Citizen, Remainer living by the British border in Ireland. BA History & Politics, MA European Integration.",,Ireland,Donegal,en,"[-8.8049977, 54.4592109]",they should never be forgiven and they should have known what was coming and how to follow best practice
1239987578562138112,2020-03-17 11:50:51,"It’s crazy how the doctors are saying the Millennials will guide us through, but won’t let any Millennials get the… https://t.co/MrUw7HuTni",1,0,[],[],[],587542369,Wize Grazette 🇧🇧,Podcast Expert 🎙 | Founder of @ICN_DJ | @CFBGPod Executive Producer 💻 | Pokémon Trainer 🕹 | #POCinPODS,,United States,Queens,en,"[-73.962582, 40.541722]",it s crazy how the doctors are saying the millennials will guide us through but won t let any millennials get the
1239987361125105664,2020-03-17 11:49:59,@BRCGS_Standards @the_brc why are you not stepping down audits? I have an S&amp;D audit Thurs that is still planned des… https://t.co/zaEwCGIsxJ,0,0,"['BRCGS', 'BRC']","[76002153, 166187133]",[],2279649586,Robin Dearden,"Hillwalking, cycling ale drinking environmentalist and photographer. All opinions etc. are my own.",,United Kingdom,Yorkshire and The Humber,en,"[-2.56475248726412, 53.3015341502953]",standards brc why are you not stepping down audits i have an s d audit thurs that is still planned des
1239987357807411200,2020-03-17 11:49:58,People that hold the top 1% of wealth in the US have plenty 💵 to band together and each give a little to help our n… https://t.co/edIwZHxybt,0,0,[],[],[],28498356,ShinodaBeast (Shino),Following passions ⚽️🎮 | Plus Ultra 💪🏻 | Headbanger nerd 🎸 | Twitch Affiliate | Sith Shinobi 👹 | Free Hugs,,United States,San Antonio,en,"[-98.778559, 29.141956]",people that hold the top of wealth in the us have plenty to band together and each give a little to help our n
1239987212529233920,2020-03-17 11:49:23,@WriterDenise @RebeccaCokley @SenSchumer Yes! And I dont hear us being mentioned AT ALL in coronavirus response. It… https://t.co/JfPRJIunlq,40,8,"['Denise R. 🌈', 'Rebecca Cokley', 'Chuck Schumer']","[1882441466, 2253654474, 17494010]",[],20164802,Karen Strickholm,♥️ Starting to walk again! 👉 Check out my journey... I am on the way! ☺️ ♥️ #DisabilityMatters ♥️,1.2399845580548833e+18,United States,Truth or Consequences,en,"[-107.2945563, 33.113236]",yes and i dont hear us being mentioned at all in coronavirus response it
1239987161711218689,2020-03-17 11:49:11,"Bill Gates warned us in 2015.
#coronavirus
https://t.co/kI4dA6VwOK",0,0,[],[],['coronavirus'],7036002,Eric Grant,"Into design & politics.
Former: ORD / SFO / NYC",,United States,Grafton,en,"[-87.980941, 43.279784]",bill gates warned us in coronavirus
1239987130199351296,2020-03-17 11:49:04,The coronavirus tryna letting the earth have a break from us https://t.co/5428eGQ4lN,0,0,[],[],[],3415155005,Ayobami farooq,,,Nigeria,Oyo,en,"[2.6953821, 7.0555476]",the coronavirus tryna letting the earth have a break from us
1239987069491073025,2020-03-17 11:48:49,Our kids are never gonna believe us when we tell them the world shut down because of a Coronavirus.,11,0,[],[],[],757541046,ᏰᗩУ,RIDE. RANGERS. RIDE.,,United States,Oklahoma,en,"[-103.0026515, 33.615765]",our kids are never gonna believe us when we tell them the world shut down because of a coronavirus
1239987068446662661,2020-03-17 11:48:49,"Half of our employees just got sent home (with their tools) for ""2 weeks"". The other half of us are waiting to hear… https://t.co/NnD8U8AkLn",0,0,[],[],[],82496193,Red Octopus,"AWSCWI USAF NRA I remember USA, Hunting Fishing, HarleyDavidsons- a time when we HS students could carry guns 2 school in our trks.",,United States,Lugoff,en,"[-80.756538, 34.1802358]",half of our employees just got sent home with their tools for weeks the other half of us are waiting to hear
1239987040894062592,2020-03-17 11:48:43,"Alright #CoronaVirus we get it, you Vape. Can you leave us alone now 🤦🏻‍♂️",0,0,[],[],['CoronaVirus'],714396094248030213,Riot Twenty 🅙,*Riot Ten Stunt Double* @turnupfridayshw Radio Host • Graphic Designer • Kinda funny • I speak in GIFs #basshead ❤️bae @hustlincakes 👻:FRESHANDILL,,United States,Palmdale,en,"[-118.262388, 34.521165]",alright coronavirus we get it you vape can you leave us alone now
1239986918227673088,2020-03-17 11:48:13,"Coronavirus news: death toll in Italy rises by 16% in 24 hours – live updates

https://t.co/CUVT4Y5H3d",1,0,[],[],[],125632328,sylvaners,"black union electrician, grandfather of two, great-grandfather of four, unusually happy, love cartoons.",,United States,Joliet,en,"[-88.294633, 41.444387]",coronavirus news death toll in italy rises by in hours live updates
1239986763118059522,2020-03-17 11:47:36,"Coronavirus US live: taskforce chief says 'stop going out' or containment will fail – live updates

https://t.co/rbOr1jY7gS",0,0,[],[],[],125632328,sylvaners,"black union electrician, grandfather of two, great-grandfather of four, unusually happy, love cartoons.",,United States,Joliet,en,"[-88.294633, 41.444387]",coronavirus us live taskforce chief says stop going out or containment will fail live updates
1239986673825599489,2020-03-17 11:47:15,Coronavirus is like that one substitute teacher that would make us stay after the bell for talking. The longer y’al… https://t.co/N6Qkt2pC3J,31,2,[],[],[],4005020413,𝘎𝘢𝘳𝘳𝘦𝘵𝘵 𝘍𝘢𝘪𝘴𝘰𝘯,"B E Y O N D B L E S S E D, Business inquires only: ContactGarrettFaison@gmail.com",,United States,Texas,en,"[-106.645646, 25.837092]",coronavirus is like that one substitute teacher that would make us stay after the bell for talking the longer y al
1239986420607057922,2020-03-17 11:46:15,"I want to also say that when we go through this Coronavirus period in our life,it is healing to think about others… https://t.co/5wcNWwqrll",0,0,[],[],[],3304045227,Tucan,,,United States,Granby,en,"[-72.558744, 42.216357]",i want to also say that when we go through this coronavirus period in our life it is healing to think about others
1239986144915283968,2020-03-17 11:45:09,I interviewed someone who has the coronavirus right now. How Casey Caught #Coronavirus #COVID19 #codvid2019 and Wha… https://t.co/sQDdFSiNW7,0,0,[],[],"['Coronavirus', 'COVID19', 'codvid2019']",14837934,Richie Norton,5x Top Writer on Medium • Adventure Capitalist • Bestselling Author—The Power of Starting Something Stupid • Serial Founder • Investor • Teacher • Entrepreneur,,United States,Pupukea,en,"[-158.073798, 21.626438]",i interviewed someone who has the coronavirus right now how casey caught coronavirus covid codvid and wha
1239986132621942784,2020-03-17 11:45:06,There's hope for us: https://t.co/K4ArYnhgjN,11,0,[],[],[],461251306,PastorTheDJ,Umhlobo Wenene Breakfast Host & Content Producer. 06h30-09h00 #uwfmbee.www.umhlobowenenefm.co.za. Telkom Brand Ambassador.  DJ&MC-pastorbookings@yahoo.com,,South Africa,Port Elizabeth,en,"[25.406293, -34.0504982]",there s hope for us
1239986107728551936,2020-03-17 11:45:00,Thank you @BGBStudio for giving us all perspective at this strange moment in time. #SilverLining… https://t.co/TreqXUadPB,1,0,['The BGB Studio'],[874439226],['SilverLining'],3631151173,Andrea Sevilla,Trilingual. SAG-AFTRA Actress. Reps: @a3artistsagency @ATBTalent @WME Dubbing Artist 📷andreaatorture,,United States,Los Angeles,en,"[-118.668404, 33.704538]",thank you for giving us all perspective at this strange moment in time silverlining
1239986002682396672,2020-03-17 11:44:35,When will this happen in the US? So many hourly workers out of jobs right now. #coronavirus https://t.co/kAUt0mj2pI,0,0,[],[],['coronavirus'],24019281,Daniela Vieira,Argentinian world traveler🇦🇷 Digital strategist by day & food enthusiast blogger by night @2views1life. Spanglish enthusiast.,,United States,Chicago,en,"[-87.940033, 41.644102]",when will this happen in the us so many hourly workers out of jobs right now coronavirus
1239985761593823232,2020-03-17 11:43:38,"Thank you again for all your overwhelming kindness, love and support. 
We don’t know about you, but today we really… https://t.co/eZZ6pp9GU1",1,1,[],[],[],969936201921847296,2 of Harps,"2 of Harps - We are the world’s only harp and vocal duo, two harps and two voices.",,United Kingdom,Sandgate Beach,en,"[1.133356864857724, 51.07230455460868]",thank you again for all your overwhelming kindness love and support we don t know about you but today we really
1239985684460560392,2020-03-17 11:43:19,"Please see our notice for how we are dealing with the coronavirus. 

Please bare with us through these adjustments… https://t.co/7ItojwYJtM",1,0,[],[],[],1570555700,Welham Jones Funerals,"Your independently owned and run funeral business, across NW Kent & SE London. Phone lines open 24 hours 7 days a week, call us any time.",,United Kingdom,Borough Green,en,"[0.298857, 51.284406]",please see our notice for how we are dealing with the coronavirus please bare with us through these adjustments
1239985581582680070,2020-03-17 11:42:55,"This is what Richard thinks about the #Coronavirus!    So watch out!!!  O)) 
So we are thinking about doing a live… https://t.co/7ak8owQtif",0,0,[],[],['Coronavirus'],301511262,Stasis,"https://t.co/G2l1plPfiU featuring Members of GRiEF,MiSERY & Retro Grave! #STASiS is a #SHOEGAZE #SLUDGE #DOOM #METAL #DRONE band #MAiNE #NEWENGLANDDOOM O))",,United States,Eliot,en,"[-70.826888, 43.1513706]",this is what richard thinks about the coronavirus so watch out o so we are thinking about doing a live
1239985514674978817,2020-03-17 11:42:39,The faster we all get on board the faster we can get through this. Promising signs coming from China where the outb… https://t.co/l8uwQacZ4M,0,0,[],[],[],36129567,DJ PAULO,"Global DJ/Producer of Tribal & Progressive House. Former Resident at NY's VIVA/Stage 48,& Work Parties. Official remixer for Madonna, Bieber, Cher & many others",,United States,West Hollywood,en,"[-118.3959042, 34.075963]",the faster we all get on board the faster we can get through this promising signs coming from china where the outb
1239985483150757890,2020-03-17 11:42:31,The hospitality industry is out of breath because of the #coronavirus All the respect and support to those who stil… https://t.co/F18DbHK1lG,3,0,[],[],['coronavirus'],2981084901,The Spice Nerd,The SPICE NERD #SizeMatters #PepperHead #SpiceNerd🤘,,United Kingdom,Wardington,en,"[-1.289414, 52.10721]",the hospitality industry is out of breath because of the coronavirus all the respect and support to those who stil
1239985418709409793,2020-03-17 11:42:16,"D I S T A N C E

COVID-19 can be stopped if we work together as one human race. Be mindful of others and implement… https://t.co/QVE4KkDOHU",2,0,[],[],[],100026971,Manray Singh,Finance | London | Insta: manraybharj  and mbharjphotography,,United Kingdom,Hillingdon,en,"[-0.5086841, 51.4551164]",d i s t a n c e covid can be stopped if we work together as one human race be mindful of others and implement
1239985352888053761,2020-03-17 11:42:00,@Delta @AmericanAir @united &amp; @AirCanada should all come out of this “#Coronavirus crisis” okay most analysts sayin… https://t.co/muo0sGUSgf,1,0,"['Delta', 'American Airlines', 'United Airlines', 'Air Canada']","[5920532, 22536055, 260907612, 54904679]",['Coronavirus'],418387934,David C. Moore,"🇺🇸🇨🇦Husband, Father, Church of Jesus Christ of Latter-day Saints, BYU ‘85 graduate, Rabid BYU fan, 49ers, SF Giants & Jazz. Republican & air travel geek.",,United States,Cottonwood Heights,en,"[-111.856645, 40.585778]",should all come out of this coronavirus crisis okay most analysts sayin
1239985201431719936,2020-03-17 11:41:24,"Dear Coronavirus, please just die and leave us all alone. Thank you",0,0,[],[],[],2934629689,David Langley,"GOD'S PROPERTY 12.25.64
I love spending time with my beautiful family. I have been a Cowboys fan since 1968 and a Spurs fan since 1970. GO COWBOYS!! GO SPURS!!",,United States,Fresno,en,"[-119.93251, 36.648905]",dear coronavirus please just die and leave us all alone thank you
1239985170540908547,2020-03-17 11:41:17,"Plot twist: the coronavirus actually gives us superpowers, you just have to bear the symptoms long enough for them to manifest",0,0,[],[],[],71430866,Aleil,"Half Bahamian brother of Tau Kappa Epsilon. Powerlifter and Personal Trainer helping people get stronger, happier, and healthier. #SHSUAlumni",,United States,Houston,en,"[-95.823268, 29.522325]",plot twist the coronavirus actually gives us superpowers you just have to bear the symptoms long enough for them to manifest
1239985158616428545,2020-03-17 11:41:14,"Due to the current coronavirus threat, the American Dental Association has recommended that all dental offices post… https://t.co/PqJiNpXyqb",0,0,[],[],[],1052550201502781440,Hometown Family Dentistry,,,United States,Texas,en,"[-106.645646, 25.837092]",due to the current coronavirus threat the american dental association has recommended that all dental offices post
1239985100122701824,2020-03-17 11:41:00,"Stay home and help us #FlattenTheCurve 
https://t.co/58CWF6QgKE",2,2,[],[],['FlattenTheCurve'],20959570,Alex Yudelson,"Candidate for NYS Assembly (138th) | Chief of Staff, @CityRochesterNY | Former @ObamaWhiteHouse Aide | GWU & R-H alum | Views are own | Yes we did, Yes we can",,United States,New York,en,"[-79.76259, 40.477383]",stay home and help us flattenthecurve
1239984433681379330,2020-03-17 11:38:21,"Just been thinking to myself.Since the worlds economies are going to take a dip, it will be up to the country that… https://t.co/PHsQDDbjbH",0,0,[],[],[],274990411,Tshepo Seboko ♿️📷🇿🇦,#VisualArtist | #Photographer | #Videographer | #CreativeDirector | #StreetKultureAppreciator #Arsenal | #AcMilan,,South Africa,Soweto,en,"[27.7947598, -26.3054355]",just been thinking to myself since the worlds economies are going to take a dip it will be up to the country that
1239984382393212928,2020-03-17 11:38:09,"As we all sit at work terrified, since all the hotels around us close and lay off their employees wondering if and… https://t.co/fXonvcmhym",0,0,[],[],[],21719201,Lauren,Meow👽,,United States,Los Angeles,en,"[-118.668404, 33.704538]",as we all sit at work terrified since all the hotels around us close and lay off their employees wondering if and
1239984355214266369,2020-03-17 11:38:02,"Day 1 #selfquarantine psychologically waiting for #coronavirus symptoms to kick in, unbelievable the effect it has on us humans 🙄🤔😢",0,0,[],[],"['selfquarantine', 'coronavirus']",1253666918,Sally Singh,Love one another !,,South Africa,Cape Town,en,"[18.3180332, -34.35839]",day selfquarantine psychologically waiting for coronavirus symptoms to kick in unbelievable the effect it has on us humans
1239984351229677568,2020-03-17 11:38:01,"😎Dow rebounds by 1,000 points amid report coronavirus stimulus package may be $1 trillion - https://t.co/ulFriIN24i",0,1,[],[],[],3260399730,David L. Moore🌟🌟🌟,"RETIRED😎 #KAG2020 Air Force Vet. Low tolerance for anarchism! I Love the Lord, family, friends, 2nd A & freedom. 
 🙏Pro-Life!🙏            NO Bigotry Allowed!",,United States,Nashville,en,"[-87.022482, 35.9945681]",dow rebounds by points amid report coronavirus stimulus package may be trillion
1239984076297244672,2020-03-17 11:36:56,All US Citizens are Entitled to $700 USD per week to stay at home to avoid the spread of COVID-19 novel Coronavirus… https://t.co/ojEPfovKoO,1,0,[],[],[],89789433,Sydney,,,United States,Bronx,en,"[-73.933612, 40.785365]",all us citizens are entitled to usd per week to stay at home to avoid the spread of covid novel coronavirus
1239984030822445056,2020-03-17 11:36:45,If the US needed healthcare reform more than ever. Yeesh. https://t.co/jiqoRgKPZe,1,0,[],[],[],1442977914,Matt Sanderson,"Food topics, travel & hip-hop forever",,United States,Burbank,en,"[-118.37032, 34.1426298]",if the us needed healthcare reform more than ever yeesh
1239983818100088832,2020-03-17 11:35:54,"Coronavirus: US considering cash stimulus as global cases surpass 180,000 #Coronavirus https://t.co/doj9DrFQ37",0,0,[],[],['Coronavirus'],61779381,Jane Dough 🇵🇭 🇪🇸,Curtis Media Group Coastal Carolina/ Program Director WIKS 101.9 Kiss fm 💋,,United States,New Bern,en,"[-77.137333, 35.076669]",coronavirus us considering cash stimulus as global cases surpass coronavirus
1239983686059204615,2020-03-17 11:35:23,"In the era of social media, virtuality has given us a false notion of proximity. Now, coronavirus has taken away re… https://t.co/eyEKQE9bSl",1,0,[],[],[],1066522985853526019,María Luisa Paúl,News writer @NDSMCObserver | Writer @hcnotredame | Notre Dame '21 | Political Science and Economics | @ND_JED | Bylines: @elnuevoherald @miamiherald,,United States,Beloit,en,"[-89.0792366, 42.496019]",in the era of social media virtuality has given us a false notion of proximity now coronavirus has taken away re
1239983637224992768,2020-03-17 11:35:11,"I don't get why many of us,e.g. in UK &amp; Australia, have self-isolated and cancelled all gatherigs and trips (which… https://t.co/RR6cWioE6E",1,0,[],[],[],597934223,Erminia Colucci,"Assoc Professor in Visual & Cultural Psychology,Cultural & Global #Mentalhealth Arts-based & Visual methods, Documentary film-maker,outdoors lover #suicide VMO",,United Kingdom,Greenwich,en,"[-0.0335507, 51.436221]",i don t get why many of us e g in uk australia have self isolated and cancelled all gatherigs and trips which
1239983314775179270,2020-03-17 11:33:54,"When #Alzheimers was diagnosed, we committed to the journey together.  As your world grew smaller I became your eye… https://t.co/2dkQl9iKtd",5,0,[],[],['Alzheimers'],954242606,Dr Stuart B Jennings,"Published historian (17th century), University Lecturer, Academic Advisor National Civil War Centre, Newark, retired University chaplain. Alzheimers Advocate",,United Kingdom,Coventry,en,"[-1.6128929, 52.3653979]",when alzheimers was diagnosed we committed to the journey together as your world grew smaller i became your eye
1239983290246782976,2020-03-17 11:33:48,You ever wonder if the coronavirus was created to make us stay home &amp; let Mother Earth take a breather from the shi… https://t.co/XwXFdnAaTy,45,8,[],[],[],1260367314,bun bo bae,your favorite 2nd grade teacher.,,United States,Enterprise,en,"[-115.316075, 35.9607531]",you ever wonder if the coronavirus was created to make us stay home let mother earth take a breather from the shi
1239983139008765952,2020-03-17 11:33:12,"Radical Healing in Times of Fear and Uncertainty: | Psychology Today https://t.co/fAmHxf6FOb
“If you come together… https://t.co/UD74cKGan3",0,0,[],[],[],896696052,fran mcclain,Licensed Clinical Professional Counselor/Unapologetically Woman/Lesbian/Humorist/Antiracist Activist/Curmudgeon,,United States,Schaumburg,en,"[-88.154356, 41.986627]",radical healing in times of fear and uncertainty psychology today if you come together
1239983137553354764,2020-03-17 11:33:12,"https://t.co/mBSwyUsmNF

Call us today at 9092561766 or visit https://t.co/TSQBBnyfDs
#sellersagent… https://t.co/WxwOY9Oj0o",0,0,[],[],['sellersagent'],2360048101,Oliver Chavez,"We represent buyers and sellers throughout the Inland Empire & surrounding areas. Have questions about probate, short sales or REOs call us for more info.",,United States,San Bernardino,en,"[-117.401199, 34.0503113]",call us today at or visit sellersagent
1239982931805863939,2020-03-17 11:32:23,Here is a copy of the letter sent out to #UAW members today regarding #coronavirus #COVID19 Full story:… https://t.co/iH01fdHHZb,1,0,[],[],"['UAW', 'coronavirus', 'COVID19']",983789411031769088,Lia Kamanā,Multimedia Journalist @midmichigannow • Opinions/Retweets are my own • #Hawaiian • Coffee fanatic ☕️ Proud Spartan #GoGreen • World traveler ✈️ Sports junkie 🏈,,United States,Flint,en,"[-83.831237, 42.899436]",here is a copy of the letter sent out to uaw members today regarding coronavirus covid full story
