tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,tidy_text,polarity,subjectivity,tone
1.24E+18,3/15/2020 18:40,🤷🏻‍♀️ wish it were this easy! #boo #2020stinks #readyforhappytimes #byefelicia #coronavirus https://t.co/oceT1eUKtW,1,0,[],[],"['boo', '2020stinks', 'readyforhappytimes', 'byefelicia', 'coronavirus']",494219744,"Daphne Gutíerrez Ticola, M.Ed",creative principal 💫& social gal 🤳🏼,,United States,Alabama,en,"[-88.473228, 30.144425]",wish it were this easy boo stinks readyforhappytimes byefelicia coronavirus,-0.083333333,0.666666667,negative
1.24E+18,3/15/2020 18:40,Who knew that I am practicing for foodnetworkchopped show?!?! #whatinmyfreezer #pantry #food #iliveinohio… https://t.co/Iy0VDYlKcF,0,0,[],[],"['whatinmyfreezer', 'pantry', 'food', 'iliveinohio']",16912971,KatShifty,"Realtor with Trustline Partners of CBKT. Past President Columbus Realtors, love high school & college sports, dogs, family and creating new memories!",,United States,Columbus,en,"[-83.200169, 39.832013]",who knew that i am practicing for foodnetworkchopped show whatinmyfreezer pantry food iliveinohio,0,0,neutral
1.24E+18,3/15/2020 18:40,"What’s the rule on alimony and child support if your defense is social distancing? Asking for a friend. 

#coronapocolypse #coronavirus",0,0,[],[],"['coronapocolypse', 'coronavirus']",2274877308,Joe,"I'm Joe. I’m here mostly to amuse myself. Tweets/opinions are my own and not shared by... well, anyone quite frankly.",,United States,St Petersburg,en,"[-82.758209, 27.694323]",what s the rule on alimony and child support if your defense is social distancing asking for a friend coronapocolypse coronavirus,0.033333333,0.066666667,negative
1.24E+18,3/15/2020 18:39,"South Korea’s approach of social distancing shows that it can #FlattenTheCurve 

Please, people take this seriously… https://t.co/VXLKAQb1NB",0,1,[],[],['FlattenTheCurve'],33614752,Stephanie ⁷,스테파니 Seeing BTS in Chicago 06/05 & 06/06 💜 ~ Solo mama who has raised a baby adult 🙌🏻 Knitter. Certified Medical Coder. Whoodle mama. INFJ. #BTSARMY,,United States,Wisconsin,en,"[-92.889433, 42.491921]",south korea s approach of social distancing shows that it can flattenthecurve please people take this seriously,-0.15,0.366666667,negative
1.24E+18,3/15/2020 18:39,Just heard they are closing bars across the country.... #coronavirus #CoronavirusOutbreak  @JimCarrey said it best.… https://t.co/JTouzpOes4,0,0,['Jim Carrey'],[52551600],"['coronavirus', 'CoronavirusOutbreak']",260194703,Rob Sharkey 🦈,Leader * Speaker * Innovator *,,United States,Florida,en,"[-87.634643, 24.396308]",just heard they are closing bars across the country coronavirus coronavirusoutbreak said it best,1,0.3,positive
1.24E+18,3/15/2020 18:39,This ain’t the week to be trending. #coronavirus,1,0,[],[],['coronavirus'],265523983,TruthBeTold,"Critical thinker, Opinionated, Fair, Honest, Black Social & Political Thought examiner, Sports observer, Life reviewer",,United States,Augusta,en,"[-82.21201, 33.338854]",this ain t the week to be trending coronavirus,0,0,neutral
1.24E+18,3/15/2020 18:39,Went to AA meeting this morning. Guy who always makes coffee brought a thermometer and alcohol wipes .In kitchen as… https://t.co/vxxvmLiG5g,1,0,[],[],[],15530713,Marty Davis,"TV news critic, media, talk radio, political analysis. Network radio/TV news anchor. M.A. journalism.",,United States,Mount Pleasant,en,"[-79.922434, 32.766578]",went to aa meeting this morning guy who always makes coffee brought a thermometer and alcohol wipes in kitchen as,0,0,neutral
1.24E+18,3/15/2020 18:39,Fry’s at 20th St. &amp; Highland. I was hoping things would be getting back to normal but apparently not quite yet.… https://t.co/LSMfIxSnDc,24,13,[],[],[],37311028,Marc Martinez,"Emmy award winning reporter, Anchor of Fox 10 News at 6 & 10pm, and Fox10Xtra News at 7pm. Love traveling AZ, meeting interesting people, and telling stories.",,United States,Phoenix,en,"[-112.3239143, 33.29026]",fry s at th st highland i was hoping things would be getting back to normal but apparently not quite yet,0.041666667,0.333333333,positive
1.24E+18,3/15/2020 18:39,Great workout in my @kroger nitrile gloves. Now back to self quarantine #COVIDー19 #COVID19 #coronavirus #workout… https://t.co/4txtaXvbFT,5,1,['Kroger'],[36359791],"['COVIDー19', 'COVID19', 'coronavirus', 'workout']",42060815,KARL WARDEN,"dancersingeractorchoreographer. Peter Pan Live & Sound of Music Live on NBC. TED 2. Bway: La Cage, How To Succeed, Merrily We Roll Along. IG: @KarlWarden",,United States,Los Angeles,en,"[-118.668404, 33.704538]",great workout in my nitrile gloves now back to self quarantine covid covid coronavirus workout,0.4,0.375,positive
1.24E+18,3/15/2020 18:39,"Thanks for this, @Poynter - excellent advice for reporters feeling the #coronavirus stress https://t.co/tYOGaEzN7v",1,1,['Poynter'],[8383592],['coronavirus'],27554091,Danielle Waugh,Emmy award-winning investigative reporter @cbs12 🎥 Previously reported in Maine 🦞 From the Steel City 💛@SyracuseU grad 🍊dlwaugh@cbs12.com,,United States,West Palm Beach,en,"[-80.2006, 26.644671]",thanks for this excellent advice for reporters feeling the coronavirus stress,0.6,0.6,positive
1.24E+18,3/15/2020 18:39,I would just like to pick up my regular weekly groceries... is it safe yet? #panicshopping #COVIDー19 #coronavirus… https://t.co/8RKrdIktUj,1,0,[],[],"['panicshopping', 'COVIDー19', 'coronavirus']",590181328,🧚🎧❤️kaydubbs22❤️🎧🧚,"Love trumps hate... LOD... Bone Fam... 90 day Fiancé... Hip Hop is the love of my life 🎧💃 oh, and Go BLUE 💛💙 I ❤️ ellipses...",,United States,St Petersburg,en,"[-82.758209, 27.694323]",i would just like to pick up my regular weekly groceries is it safe yet panicshopping covid coronavirus,0.25,0.288461538,negative
1.24E+18,3/15/2020 18:39,I do think at some point in the next month or weeks sports has to return regardless just play the games without the… https://t.co/JWWVvC6PHV,1,0,[],[],[],1344858906,Brendan Carr #LFGM,Big sports fan mostly MLB and NFL (Mets and Jets) love my friends and family hate talking politics 31 years old Vernon NJ,,United States,Vernon,en,"[-74.5750514, 41.160143]",i do think at some point in the next month or weeks sports has to return regardless just play the games without the,0,0,neutral
1.24E+18,3/15/2020 18:38,I am going to place my #Twitter #Account under a #CoronaVirus #SelfIsolation #Quarantine which means I am not going… https://t.co/iZv4XSbfaK,0,0,[],[],"['Twitter', 'Account', 'CoronaVirus', 'SelfIsolation', 'Quarantine']",324080530,Jack Tempest,"The art of the written word depends not on the longest pencil, but the sharpest. Author of #TheBrothersGuilt",,United States,New York,en,"[-74.255641, 40.495865]",i am going to place my twitter account under a coronavirus selfisolation quarantine which means i am not going,0,0,neutral
1.24E+18,3/15/2020 18:38,18 days ago in Italy #COVIDー19 #coronavirus https://t.co/5hymjdiAE6,0,0,[],[],"['COVIDー19', 'coronavirus']",11109802,Michael B.,Marketer | Jam Band Enthusiast | San Diegan | Pizza Maker,,United States,Carlsbad,en,"[-117.359298, 33.0606148]",days ago in italy covid coronavirus,0,0,neutral
1.24E+18,3/15/2020 18:38,@PeterASands after #coronavirus crisis the world will not be the same. We see @GlobalFund  as the best suited/trust… https://t.co/uytRjTJ8Rz,0,0,"['Peter Sands', 'The Global Fund']","[954996284934578176, 34889448]",['coronavirus'],53017155,Jorge Saavedra,"Into self imposed quarantine now. Executive Director AHF Global Public Health Institute. @IAPAC Board Member, Former DG of Mexico AIDS Program",,United States,Florida,en,"[-87.634643, 24.396308]",after coronavirus crisis the world will not be the same we see as the best suited trust,0.5,0.2125,positive
1.24E+18,3/15/2020 18:38,@Gregular19 @GovWhitmer @crainsdetroit Thank you for reading. You can sign up for the free @crainsdetroit… https://t.co/87MEX9NLV3,0,0,"['Greg Robinson', 'Governor Gretchen Whitmer', ""Crain's Detroit Business"", ""Crain's Detroit Business""]","[243975557, 102071743, 29209404, 29209404]",[],23545095,Chad Livengood,Senior Editor at @crainsdetroit covering public policy & Detroit | Michiganian | @detroitnews @delawareonline @SpringfieldNL alum | clivengood@crain.com,1.24E+18,United States,St Clair Shores,en,"[-82.928586, 42.450585]",thank you for reading you can sign up for the free,0.4,0.8,positive
1.24E+18,3/15/2020 18:38,To my fellow mothers out there please ensure that you are adequately stocked with your favorite wine or drink of ch… https://t.co/piQHZkpF33,0,0,[],[],[],43829801,Jasmine Monique,IG: @JazzeFreshhh,,United States,Phoenix,en,"[-112.3239143, 33.29026]",to my fellow mothers out there please ensure that you are adequately stocked with your favorite wine or drink of ch,0.416666667,0.666666667,positive
1.24E+18,3/15/2020 18:38,"What have you learned to do with your elbows? 

#coronavirus",2,0,[],[],['coronavirus'],162166742,Ryan Dawes,co-managing editor for KFAI’s @MinneCulture. outdoors. art. Hoosier New Mexican in North Mpls. he/him/his,,United States,Minneapolis,en,"[-93.329515, 44.889964]",what have you learned to do with your elbows coronavirus,0,0,neutral
1.24E+18,3/15/2020 18:38,Are you talking about the guy who “won’t take responsibility for this”? The guy who wouldn’t answer questions today… https://t.co/x2pX65o1mz,0,0,[],[],[],829843417,Chuck U!,"Zeppelin, America’s Team, Bronx Bombers, SU, Big E, Rapid Roman, Happy Harvick, belly laughs and happy hoursss...in any order, everyday #LockHimUp",,United States,Florida,en,"[-87.634643, 24.396308]",are you talking about the guy who won t take responsibility for this the guy who wouldn t answer questions today,0,0,neutral
1.24E+18,3/15/2020 18:38,#savvyasl on Instagram has a great shirt video about #coronavirus  in ASL.  Check it out. #coeonavirusasl #coronaviruskidfriendly,0,0,[],[],"['savvyasl', 'coronavirus', 'coeonavirusasl', 'coronaviruskidfriendly']",1447696032,Jessica White,"Cat Mama 
Identifies as Hard of Hearing AND Deaf 😁",1.24E+18,United States,Massachusetts,en,"[-73.508143, 41.187054]",savvyasl on instagram has a great shirt video about coronavirus in asl check it out coeonavirusasl coronaviruskidfriendly,0.8,0.75,positive
1.24E+18,3/15/2020 18:38,‘We need to take those steps’: Mayor @JaneCastor addresses putting a hold on #domestictravel. 2 of the latest… https://t.co/Q03Q0c6IMV,15,5,['Jane Castor'],[1110959531872407554],['domestictravel'],2801192631,Angelina Salcedo,Emmy-Nominated Reporter | Find me on TV Nightside on @10NewsWTSP 🎥📺 @EmersonCollege Alum | Hablo Español ! 🇩🇴 | Have a story idea? 📧 ASalcedo@wtsp.com,,United States,Tampa,en,"[-82.620093, 27.821353]",we need to take those steps mayor addresses putting a hold on domestictravel of the latest,0.5,0.9,positive
1.24E+18,3/15/2020 18:38,"@netflix please add about 800,000 more shows and/or movies...were about to have 50% of Americans chillin at home wi… https://t.co/nCxTOvOJKS",0,0,['Netflix US'],[16573941],[],1.03E+18,Ted,Father and COD Enthusiast everyday |Looking to grow into the world of streaming as I get better at FPS #PS4 #COD | Twitch Affiliate |,,United States,Atlanta,en,"[-84.576827, 33.6475029]",please add about more shows and or movies were about to have of americans chillin at home wi,0.5,0.5,positive
1.24E+18,3/15/2020 18:38,You don’t say. #COVIDー19 #coronavirus https://t.co/TnMZmaclXs,0,0,[],[],"['COVIDー19', 'coronavirus']",362105466,Lindsey Social Distancing S,"If you work in #clinicalresearch you should know me, I'm a well-connected nationwide recruiter in #pharma #biotech #device and #IVD Thoughts my own",,United States,Colorado,en,"[-109.060257, 36.992427]",you don t say covid coronavirus,0,0,neutral
1.24E+18,3/15/2020 18:37,"Very proud of my “nurse” taking care of others. Mister Kyle Isaiah Montgomery, RN soon to be MSN, son, brother!… https://t.co/p5eVLm0sJD",0,0,[],[],[],1.01E+18,Kim Montgomery,"Craig's wife, mother of Kyle & Jordan. Loving each day as it comes. Thankful, grateful & Blessed.",,United States,Menifee,en,"[-117.258067, 33.618318]",very proud of my nurse taking care of others mister kyle isaiah montgomery rn soon to be msn son brother,1,1,positive
1.24E+18,3/15/2020 18:37,"Fastest turnaround EVER. I wrote this essay this morning, and it published tonight. On recovery, staying home, miss… https://t.co/s9jFxbSGbt",2,0,[],[],[],3665561415,Kerry Neville 🇺🇸🇮🇪,"PhD. Books, Essays & Errata. Necessary Lies & Remember To Forget Me.
Tá mé ag foghlaim Gaeilge.☘️
 @Fulbright_Eire #binder #Prof @GCSUMFA
🌊🌊🌊 NYer in Georgia",,United States,Milledgeville,en,"[-83.309808, 33.01887]",fastest turnaround ever i wrote this essay this morning and it published tonight on recovery staying home miss,0,0,neutral
1.24E+18,3/15/2020 18:37,#Trump isn’t going to debate...he’s going to continue with his fascist rallies. The grim silver lining of… https://t.co/u3SDIRqMir,1,0,[],[],['Trump'],753301531,Dylan Foley,Journalist. Oral historian. Broadway theater observer.,,United States,Brooklyn,en,"[-74.041878, 40.570842]",trump isn t going to debate he s going to continue with his fascist rallies the grim silver lining of,-1,1,negative
1.24E+18,3/15/2020 18:36,Some posts I saw I on a  Facebook group today....#coronavirus working class/hospitality industry/small business own… https://t.co/l6TkwpfVIl,0,0,[],[],['coronavirus'],73355957,Sammi,"Stay at home mom of 2 by day, Japanese speaking call center employee by night. 健康が一番 ❤️https://t.co/VC6NU0yDos",,United States,Honolulu,en,"[-157.950476, 21.254837]",some posts i saw i on a facebook group today coronavirus working class hospitality industry small business own,0.175,0.7,positive
1.24E+18,3/15/2020 18:36,Our #coronavirus pantry is stocked with all the things. My telecommuting desk is set up. Crafts have been acquired.… https://t.co/KcVa656OCr,21,0,[],[],['coronavirus'],17243582,Blake 'Don't Touch Your Face' News,"Editorial director for digital, Politico. RT means it's interesting. Don’t send me your op-ed pitches.",,United States,Washington,en,"[-77.119401, 38.801826]",our coronavirus pantry is stocked with all the things my telecommuting desk is set up crafts have been acquired,0,0,neutral
1.24E+18,3/15/2020 18:36,Medical and biological QUARANTINE is not far fetched !!! #coronavirus could just be a smoke screen !! We not privy to full disclosure!!,0,0,[],[],['coronavirus'],35884284,96.1 FM NYC🇦🇬Radiohead,96.1FM Live https://t.co/8tfHd4szJQ https://t.co/NbaB8VR4Yh https://t.co/xDNXoDJq1O,,United States,Bronx,en,"[-73.933612, 40.785365]",medical and biological quarantine is not far fetched coronavirus could just be a smoke screen we not privy to full disclosure,0.1,0.516666667,positive
1.24E+18,3/15/2020 18:36,"Fear kills faster than a virus. Keep tripping and you'll land in your grave soon enough.
#coronapocolypse #COVIDー19… https://t.co/MoE7wppp5d",0,0,[],[],"['coronapocolypse', 'COVIDー19']",1.18E+18,Pen & Camera,"Freelance Photographer and Creative Writer
Est. October 2015
(513) 386-0692",,United States,Cincinnati,en,"[-84.710722, 39.052962]",fear kills faster than a virus keep tripping and you ll land in your grave soon enough coronapocolypse covid,0,0.5,neutral
1.24E+18,3/15/2020 18:36,Puerto Rico on lockdown as of 30 minutes ago. Only time you’re allowed to go outside is between 5am and 9pm for foo… https://t.co/6FlpLGtG2i,0,0,[],[],[],2571264116,Jen Ruiz,Author | TEDx Speaker | Lawyer turned #travelblogger | Featured by @washingtonpost & @huffpost | Helping you fly for less and experience more ✈️🌎,,United States,Candelero Abajo,en,"[-65.8409, 18.069306]",puerto rico on lockdown as of minutes ago only time you re allowed to go outside is between am and pm for foo,0,0.525,neutral
1.24E+18,3/15/2020 18:36,Only year 2 of teaching but I’m gonna venture to guess I don’t see a spring semester weirder than this the rest of my career #coronavirus,3,0,[],[],['coronavirus'],1.02E+18,Trenton Perry,"Computer Networking/Business Teacher @ William Chrisman High School 
Football & Baseball coach
Rockhurst University '15 & '18",,United States,Independence,en,"[-94.487114, 39.01759]",only year of teaching but i m gonna venture to guess i don t see a spring semester weirder than this the rest of my career coronavirus,0,1,neutral
1.24E+18,3/15/2020 18:36,"Detroit Resources: 

For information on restoring @DetroitWaterDep water service, see below. Contact @WayneMetroCAA… https://t.co/Y2173KpsZh",1,0,"['Detroit Water DWSD', 'Wayne Metro CAA']","[2478689670, 293610168]",[],76250255,Rev. Sherisse M. Butler,"Youth Pastor, St. Paul AME || 
Chief Mentor, Scholarly Behavior || 
Health Educator, https://t.co/V6xRKxnYAY ||
Government Relator, DPSCD
[Lauren's Aunt]",,United States,Detroit,en,"[-83.288056, 42.255085]",detroit resources for information on restoring water service see below contact,0,0,neutral
1.24E+18,3/15/2020 18:35,@GovernorVA gives further updates today announcing a temporary statewide ban on all public events of more than 100p… https://t.co/yXequI1Lcb,0,0,['Ralph Northam'],[104198706],[],8.72E+17,Richmond Free Press,The Richmond Free Press is a locally owned weekly newspaper targeting the city's African-American community. At the same time it is for everyone.,,United States,Richmond,en,"[-77.601044, 37.447046]",gives further updates today announcing a temporary statewide ban on all public events of more than p,0.166666667,0.355555556,positive
1.24E+18,3/15/2020 18:35,“We’ve got to be dramatic.” #Yessiree #DemDebate #coronavirus #guns @SenSanders @SenWarren for #VP,0,0,"['Bernie Sanders', 'Elizabeth Warren']","[29442313, 970207298]","['Yessiree', 'DemDebate', 'coronavirus', 'guns', 'VP']",215136633,"Cathryn Leff, LMFT",LicensedMarriageFamilyTherapist #LMFT #CAMFT #MentalHealthAdvocate #Researcher #UCLABruin #PoliticalAficionado #Sportsnut #Springsteen❤️,,United States,Temecula,en,"[-117.184394, 33.447541]",we ve got to be dramatic yessiree demdebate coronavirus guns for vp,-0.433333333,0.6,negative
1.24E+18,3/15/2020 18:35,Prada wanted to show you our view of the city of Atlanta from our backyard at night. Be safe y’all. Stay home (if y… https://t.co/8Y0vjdQ1rs,8,0,[],[],[],182172898,Buffie Purselle,MrsMD💎 @askdrdavidp Buffie LLC 👩🏾‍💻FurMom National Ambassador @lupusorg💜 @bravotv @cnbc @cnn,,United States,Atlanta,en,"[-84.576827, 33.6475029]",prada wanted to show you our view of the city of atlanta from our backyard at night be safe y all stay home if y,0.5,0.5,positive
1.24E+18,3/15/2020 18:35,As i have been saying we can and WILL beat #coronavirus ! https://t.co/ogcl3jKxcS,4,1,[],[],['coronavirus'],60924526,John McNally,"🇮🇪 🇬🇧 Ex-👮🏻 Investigator, politico. Fighter for economic, personal and political empowerment. Yorkshire born 🛫Singapore 🛫London🛬DC. Facts▶️Opinion",,United States,Washington,en,"[-77.119401, 38.801826]",as i have been saying we can and will beat coronavirus,0,0,neutral
1.24E+18,3/15/2020 18:35,@yasminradjy Tell them to demand that their workers should all be paid using at a minimum the extra $22billion give… https://t.co/98p4W7z097,0,0,['Yasmin Radjy'],[2205277231],[],799425312,Sanam Naraghi Anderlini,"Mother of twins, fan of Atticus Finch style diplomacy, peace strategist, ICAN Founder, author:Women Building Peace, what they do, why it matters",1.24E+18,United States,Washington,en,"[-77.119401, 38.801826]",tell them to demand that their workers should all be paid using at a minimum the extra billion give,0,0.1,neutral
1.24E+18,3/15/2020 18:35,@AKBeav They apparently think we 💩out the #coronavirus,2,0,['Andrea Beaver'],[87860504],['coronavirus'],19415952,Crash Gladys,"1/3 of national show @SpeedFreaks, 1/2 of daily show @KennyAndCrash Wine, Hoosiers, Broncos, Longhorns, road warrior, fitness freak: http://t.co/FeIljAjWWz",1.24E+18,United States,Phoenix,en,"[-112.3239143, 33.29026]",they apparently think we out the coronavirus,0.05,0.35,positive
1.24E+18,3/15/2020 18:34,PSA: Don’t be afraid to buy mouthwash #COVIDー19 #coronavirus,1,0,[],[],"['COVIDー19', 'coronavirus']",163666569,Rodney,Know your worth💰..then add Tax📈,,United States,San Antonio,en,"[-98.778559, 29.141956]",psa don t be afraid to buy mouthwash covid coronavirus,-0.6,0.9,negative
1.24E+18,3/15/2020 18:34,@USTravel Both @VRBO and @boycKeyWest Blue Ocean Yacht Charters have despicable business practices! Refusing to ref… https://t.co/WHvhVZx7uC,0,0,"['U.S. Travel', 'Vrbo']","[38734554, 20802539]",[],17545816,giddyupboots,"#HR Manager for #Enterprise Rent A Car! Former #college #soccer #coach, player and a fierce #competitor. I have never met a #roadtrip I didn't love!",,United States,Brookhaven,en,"[-84.348581, 33.825123]",both and blue ocean yacht charters have despicable business practices refusing to ref,0,0.1,neutral
1.24E+18,3/15/2020 18:34,"Great resource 
@emcrit #coronavirus 

https://t.co/Iwspnp1Zwq",4,1,['the EMCrit Crew'],[31136821],['coronavirus'],294332460,Bellal Joseph,Trauma Surgeon part 🦄 and sometimes a researcher free spirit with a wild heart @sarah1joseph is #wifey4lifey,,United States,Catalina Foothills,en,"[-110.9801207, 32.250309]",great resource coronavirus,0.8,0.75,positive
1.24E+18,3/15/2020 18:34,"When does @Visa @Mastercard @AmericanExpress waive interest rates and late penalties?

I’m glad all the homeowners… https://t.co/PcGaczqhGw",5,0,"['Visa', 'Mastercard', 'American Express']","[551373363, 75014376, 42712551]",[],41380137,Kevin Gill,"Wrestling commentator, podcaster, video game & music industry vet, interviewer, purveyor of #PMA #NYHC Biz:KevinGillShow@Gmail.Com",,United States,San Francisco,en,"[-122.514926, 37.708075]",when does waive interest rates and late penalties i m glad all the homeowners,0.1,0.8,negative
1.24E+18,3/15/2020 18:34,@Publix please keep in mind the elderly: #coronavirus useful idea https://t.co/gneF4chJsw,0,0,['Publix'],[14784550],['coronavirus'],619744272,Carolina Gonzalez,RTs about #communication #journalism #content #marketing #smm 🎬 Movie lover and continuity nerd 🤓 I also have a blog https://t.co/fIaBrheMwC,,United States,Plantation,en,"[-80.330201, 26.088262]",please keep in mind the elderly coronavirus useful idea,0.3,0,positive
1.24E+18,3/15/2020 18:34,#coronavirus does it help with this? https://t.co/LEU1Cdn08t,0,0,[],[],['coronavirus'],9.27E+17,JamesAsian 🇺🇸,"Hi I’m James, I’m #Single, nice to meet you all and I’m Look for something positive in each day, even if some days you have to look a little harder.",,United States,California,en,"[-124.482003, 32.528832]",coronavirus does it help with this,0,0,neutral
1.24E+18,3/15/2020 18:34,"@georginapond1 @MattEmbury Closed during BOTH World Wars. Closing @IMS wouldn’t be unprecedented, but it would upse… https://t.co/g3a0Nai7kL",0,0,"['GeorginaPond', 'Matthew Embury', 'Indianapolis Motor Speedway']","[116498708, 112607089, 18156714]",[],19415952,Crash Gladys,"1/3 of national show @SpeedFreaks, 1/2 of daily show @KennyAndCrash Wine, Hoosiers, Broncos, Longhorns, road warrior, fitness freak: http://t.co/FeIljAjWWz",1.24E+18,United States,Phoenix,en,"[-112.3239143, 33.29026]",closed during both world wars closing wouldn t be unprecedented but it would upse,0.25,0.5,positive
1.24E+18,3/15/2020 18:33,I definitely didn’t pick the best time to be moving 😳😬 everything is changing by the minute! Thinking of everyone t… https://t.co/3vRRMuaEXG,1,0,[],[],[],9.73E+17,Lauren Kostiuk,Reporter | Columbia grad. Coffee addict. Dog lover 🎥☕️🐶,,United States,Champaign,en,"[-88.333161, 40.054674]",i definitely didn t pick the best time to be moving everything is changing by the minute thinking of everyone t,0.5,0.4,positive
1.24E+18,3/15/2020 18:33,This driver is still delivering food per my calls with @Grubhub @Grubhub_Care  despite not answering @Grubhub calls… https://t.co/EzZ1XD8wfl,0,0,"['Grubhub', 'Grubhub Care', 'Grubhub']","[15897147, 736283555769241600, 15897147]",[],1.22E+18,Impact_Moore,,,United States,McLean,en,"[-77.287868, 38.893115]",this driver is still delivering food per my calls with care despite not answering calls,0,0,neutral
1.24E+18,3/15/2020 18:33,Thanks to our local #news staff who are working while exausted to get fact based information out.  @Jordan_Chavez… https://t.co/Gb2PNrs7c0,6,2,['Jordan Chavez'],[193334103],['news'],39364668,Andy Szekeres,"Founder Bison Fundraising Group - Fundraiser, Public Speaker, Campaign trainer and raiser of tens millions of dollars. Tweets are my own opinions",,United States,Englewood,en,"[-105.03495, 39.616584]",thanks to our local news staff who are working while exausted to get fact based information out chavez,0.1,0.1,positive
1.24E+18,3/15/2020 18:33,@mccaffreyr3 @JoyceWhiteVance He is afraid of @NikkiHaley taking his job #coronavirus #COVIDー19,0,0,"['Barry R McCaffrey', 'Joyce Alene', 'Nikki Haley']","[858466264875900929, 548384458, 1079776144524754944]","['coronavirus', 'COVIDー19']",104837596,Diane Robertson,"PPSAT Bd, Dem NC Bd,NAACP-CH PAC, DNC Dep Fin Chr, WLF, Community Activist voting rights, civic engagement.Producer",1.24E+18,United States,Pennsylvania,en,"[-80.519851, 39.719801]",he is afraid of taking his job coronavirus covid,-0.6,0.9,negative
1.24E+18,3/15/2020 18:33,"The entire world is shutting down due to the #coronavirus, but @TomBrady signing with the @Buccaneers is still the… https://t.co/fxUOuvx9du",0,0,"['Tom Brady', 'Tampa Bay Buccaneers']","[1108050829393707008, 36155311]",['coronavirus'],27741077,Jai J,🗽➡️🏝I’m in a sunshine state of mind ☀️ Passionate about Tampa Bay sports⚡️☠️ 💥 traveling & having fun 💜RLJ,,United States,Tampa,en,"[-82.620093, 27.821353]",the entire world is shutting down due to the coronavirus but signing with the is still the,-0.093518519,0.42962963,negative
1.24E+18,3/15/2020 18:33,Mask On 😷 #coronavirus #HereWeGo #Steelers https://t.co/8mTKQTPR0h,0,0,[],[],"['coronavirus', 'HereWeGo', 'Steelers']",345205350,Angel A. Licerio,6'2 without heels #CaliLife #Lakers #Dodgers #LAKings #Boxing & #Steelers fan for life! #ElPasoStrong,,United States,El Paso,en,"[-106.634874, 31.6206683]",mask on coronavirus herewego steelers,0,0,neutral
1.24E+18,3/15/2020 18:33,"To limit the spread of #coronavirus, Governor @GavinNewsom has issued a directive to:

🔘close bars, nightclubs, win… https://t.co/Fmh1PJwQBw",3,0,['Gavin Newsom'],[11347122],['coronavirus'],539732451,Mitch O'Farrell,Proudly representing the 13th Council District in the City of Los Angeles. Please call my district office for immediate concerns. 2132073015,,United States,Los Angeles,en,"[-118.668404, 33.704538]",to limit the spread of coronavirus governor has issued a directive to close bars nightclubs win,0.8,0.4,positive
1.24E+18,3/15/2020 18:33,"@DragonLadyU2 Graphs that show the paths for the US, Italy and Spain regarding the #coronavirus. Looks like we are… https://t.co/3ZEhysYedC",0,0,['Jaime'],[433514137],['coronavirus'],244450381,rodrigo🇪🇦🇺🇸,🇪🇦'Exiled On Main Street'🇺🇸.,1.24E+18,United States,Miami Beach,en,"[-80.147162, 25.7613083]",graphs that show the paths for the us italy and spain regarding the coronavirus looks like we are,0,0,neutral
1.24E+18,3/15/2020 18:32,"Corona virus claims yet another life. 
R.I.P AirMax day
#Coronavirus #airmaxday #COVID2019 #Sneakerheads #FeelPainToo",0,0,[],[],"['Coronavirus', 'airmaxday', 'COVID2019', 'Sneakerheads', 'FeelPainToo']",1.01E+18,London Isn't just a Ladies name,,,United States,Los Angeles,en,"[-118.668404, 33.704538]",corona virus claims yet another life r i p airmax day coronavirus airmaxday covid sneakerheads feelpaintoo,0,0,neutral
1.24E+18,3/15/2020 18:32,Good night @DisneyParks @Disney see you on the flip side of all this #WaltDisney #2020coronavirus #coronapocolypse… https://t.co/H8ZTCcBU3r,0,0,"['Disney Parks', 'Disney']","[29484644, 67418441]","['WaltDisney', '2020coronavirus', 'coronapocolypse']",27049702,Chris,Smile.  It makes people think you are up to something.,,United States,Largo,en,"[-82.849182, 27.865251]",good night see you on the flip side of all this waltdisney coronavirus coronapocolypse,0.7,0.6,positive
1.24E+18,3/15/2020 18:32,"Long Beach listen up. Mayor Garcia, be a hero not a follower, you can save LB lives or kill them, those are your on… https://t.co/fnn0SwR1jI",0,0,[],[],[],1396205948,Jack,"Language, coding, and skateboarding. Author of Siri In The Uncanny Valley https://t.co/zQJU4NIHAe",,United States,Long Beach,en,"[-118.250227, 33.732905]",long beach listen up mayor garcia be a hero not a follower you can save lb lives or kill them those are your on,-0.05,0.4,negative
1.24E+18,3/15/2020 18:31,CORONA VIRUS / COVID19 Public awareness on a health crisis: How to react #COVIDー19 #coronavirus #EmergencyMedicine… https://t.co/XX34xd3fZZ,0,0,[],[],"['COVIDー19', 'coronavirus', 'EmergencyMedicine']",7.88E+17,The FMG & IMG Podcast,To become the most reliable source of information for IMG / FMG while expanding the knowledge about graduate medical education programs in the US,,United States,Land O' Lakes,en,"[-82.524994, 28.171069]",corona virus covid public awareness on a health crisis how to react covid coronavirus emergencymedicine,0,0.066666667,neutral
